gene_name,logFC,P.Value
FAM43B,-0.017447977104500016,0.7832156428139739
PINK1,-0.09569361717482065,0.042025705213067324
PINK1-AS,0.0629579747275208,0.4138357125773072
DDOST,-0.04036676988720249,0.3113899905694637
KIF17,0.0028974387187829967,0.9615480499103488
SH2D5,0.09567740750953387,0.08848415522460332
HP1BP3,-0.006555962448166591,0.7468308049137489
EIF4G3,0.0061573549306136515,0.800890947641701
MIR1256,0.04157218300853827,0.7162778639475982
RPS15AP6,0.09431932923491188,0.4082901761197555
ECE1,0.1332561695274956,0.013566085988582558
NBPF3,0.0955789204705117,0.07631487374909902
ALPL,-0.10721078580083146,0.2204213071744753
RAP1GAP,0.06162182288794866,0.12216209791184887
USP48,0.0168693278668013,0.5876440175992022
HSPG2,0.09887809485475835,0.3729131362794219
LINC00339,-0.03403963261493966,0.5921545879778316
CDC42,-0.10405611105401331,0.014401550234185089
WNT4,0.16002926391073827,0.03732749420785559
ZBTB40,0.01131038769556168,0.7343705254902173
EPHA8,0.22406012374552722,0.0010117298479734456
C1QA,-0.3064310285338452,0.09534089106689562
C1QC,-0.037351617458485246,0.8263949075398888
C1QB,-0.07011823472869458,0.7217631237906941
EPHB2,-0.021869510145532307,0.5943936423886443
KDM1A,0.013092022100064509,0.6037862690304234
LUZP1,0.08980613950949297,0.038129485503658356
HTR1D,0.0881031657178646,0.45052833025204175
HNRNPR,-0.03459069216334346,0.1559932815431478
ZNF436,-0.004376902133072179,0.9262580515045473
ZNF436-AS1,0.15275979810100834,0.0010110723773374278
TCEA3,0.13125565632484537,0.047638021978543624
ASAP3,0.13401786293305515,0.03206270909674139
ID3,-0.10367050887266384,0.2690030602244298
RPL11,-0.0662785419517596,0.13268917656668175
ELOA,-0.005639495434643679,0.8010381739331902
ELOA-AS1,0.07523292105856412,0.22940321164597996
PITHD1,-0.05967117047053951,0.290070397817439
LYPLA2,0.005512436070469236,0.8982812319946603
GALE,0.006209419290797676,0.879325324672354
HMGCL,0.046840600171268267,0.26272699932063726
FUCA1,-0.09811719176784832,0.060452489956212496
PNRC2,-0.04264818228757736,0.27038961139470546
SRSF10,-0.052601621232404576,0.0760156068587893
IFNLR1,0.18429112070712078,0.08425821965909125
STPG1,0.04928694000956672,0.1095799011122004
NIPAL3,-0.12096987324893893,0.011382647775942056
RCAN3,-0.20713871106327467,0.00850090644948174
SRRM1,0.07846026414485496,0.21386594991558674
CLIC4,-0.09122034417643379,0.4479707435557859
SYF2,-0.06246370087866489,0.08039182508344776
RSRP1,-0.05349494060193541,0.33875485804916716
TMEM50A,-0.02961505965567919,0.3225577917368032
RHCE,0.2613406704203617,0.0038558916478679517
MACO1,0.03211745264961356,0.10230070747995243
LDLRAP1,-0.3086612540948626,0.03520509223327711
MAN1C1,0.178303522436509,1.4346050551620893e-5
SELENON,0.22202106885500392,4.2627725756482155e-4
MTFR1L,0.004845654266250304,0.8252297983711845
AUNIP,0.0024319612331879553,0.9724480530498676
PAQR7,0.03220310471748858,0.37772273865350736
STMN1,-0.0879143937540172,0.06603988369462013
PAFAH2,-0.1551287664775136,0.015226588806416653
EXTL1,0.04064994751120038,0.4376122504210572
PDIK1L,-0.09508949843727567,0.019868842380081037
FAM110D,0.016258809938245206,0.8737316518301821
ZNF593,-0.06982283117623106,0.1724949632417169
CNKSR1,0.10832520870553157,0.299892074079281
CEP85,-0.042513787864275426,0.4506834439645767
SH3BGRL3,-0.011751751938121205,0.8040046127560843
UBXN11,0.05626698914674612,0.16430063873835796
CD52,-0.32399791191033667,0.008541386636855181
DHDDS,-0.007043643647717374,0.7654195082532733
HMGN2,0.007417553548866566,0.8461189906632391
RPS6KA1,-0.24717076847648187,0.0019189821446671503
ARID1A,0.13215111811645047,0.025720592918715784
PIGV,0.003011478529242405,0.9195190657115135
ZDHHC18,0.12109874646199406,0.007713524815710748
GPN2,0.01951318360665895,0.4499203150954282
GPATCH3,-0.06313899917463707,0.06137492410547247
NUDC,-1.786469344379625e-4,0.996234849949809
TRNP1,-0.006147093099660857,0.9061267058723459
SLC9A1,0.20202376144747625,0.008033992922229316
NPM1P39,-0.04478662937723631,0.668825553962102
WDTC1,0.07727692799448448,0.06034683285480984
TMEM222,-0.01463488075096136,0.6751312477743736
SYTL1,0.310672650225372,0.01633639522776412
MAP3K6,0.2663063785951745,0.001268487716519601
GPR3,-0.2557823274281929,0.016937871560153903
WASF2,0.04028149244212303,0.635740938771291
AHDC1,0.23176971721320633,0.0021556649136613973
FGR,0.2204770293271528,0.08430534732912545
IFI6,-0.10994619507722558,0.20585939554045793
FAM76A,-0.04754061486682017,0.09341416483305715
STX12,-0.040753148811323414,0.23239265467889822
PPP1R8,-0.08971370554841854,0.005658654453536831
THEMIS2,-0.1795541418617933,0.05161984214837452
RPA2,-0.08792965984696097,0.11123702277438245
SMPDL3B,-0.04517763958996236,0.733035730851307
XKR8,-0.05630484636517456,0.35746601507746445
EYA3,0.06959115317683763,0.038757925399759474
PTAFR,-0.42918342988979963,0.0016620961169993007
DNAJC8,-0.05920405621361074,0.11730704428544794
ATP5IF1,-0.08718180378381456,0.07453171222059876
SESN2,0.13966509212224956,0.12967912353335392
MED18,-0.06460600875829953,0.12023063437191789
PHACTR4,0.0598879192715585,0.42758171037160375
RCC1,0.05015545240219007,0.44547982463088664
SNHG3,0.1173826187246508,0.06594707630376508
SNORA73B,0.10810829007935666,0.2870959220973116
TRNAU1AP,-0.012626692394689791,0.7217485483247682
SNHG12,0.04229293136595391,0.497874368826849
TAF12,-0.041750159892887245,0.29529501965766153
GMEB1,-0.021606144182102726,0.3704624497080464
YTHDF2,-0.05588392841613766,0.0967608666093056
OPRD1,0.03133756181674838,0.507754920012327
EPB41,0.18759844837334444,0.004969838349291713
TMEM200B,-0.18334224126546278,0.02515160458668326
SRSF4,-0.007499395800367551,0.7465967344125646
MECR,0.034299733262052344,0.2057798461675043
PTPRU,0.06973720782377384,0.14294581451925226
MATN1-AS1,0.03368213672968769,0.8141092846646202
LAPTM5,-0.2178993260183329,0.16172249963429586
SDC3,0.0982619392453851,0.0789151548115083
PUM1,0.017139325884295998,0.4528124652845157
NKAIN1,0.04329473993587389,0.58536743074567
SNRNP40,-0.07188026129360293,0.03259070934468252
ZCCHC17,-0.038822030982310456,0.38029966414497907
FABP3,-0.208249191806804,0.00920092715688593
TINAGL1,0.11790738680838252,0.17254918207977007
HCRTR1,-0.4028279449007305,0.017297494669809965
PEF1,-0.08542481345785291,0.0398926519098765
COL16A1,-0.2643076445392135,0.0010617204482743494
ADGRB2,0.068899679354723,0.23900618513365493
SPOCD1,0.600532973021466,0.011673074223052221
PTP4A2,-0.09065481264582517,0.16629643421516865
KHDRBS1,0.012376698515298917,0.4712051431961304
TMEM39B,0.05902449075065308,0.1583532558087551
KPNA6,0.004778386602338588,0.8412299669552964
TXLNA,0.01599516664606955,0.5766250258834424
CCDC28B,-0.121448577382707,0.01092717553802532
IQCC,-0.002091225287571501,0.9628969025871535
TMEM234,0.028851341164468608,0.5359115208983786
EIF3I,-0.06819645426328233,0.12225541907176977
HDAC1,-0.10329611881361402,0.09440452359745971
MARCKSL1,-0.17743590694045291,0.08047022448710982
TSSK3,0.121885021066856,0.2592331829349335
FAM229A,0.05894151890809256,0.3989946475507331
BSDC1,0.010747832252547858,0.6298646158768022
ZBTB8B,0.08621420833087295,0.1664276261989524
ZBTB8A,0.04885166674632637,0.26408173902378834
ZBTB8OS,0.033692779167892914,0.22216260394194953
RBBP4,-0.009503318586803077,0.6159519913684741
SYNC,-0.02195113913780651,0.694457303706697
NHSL3,0.2800780987669886,7.168792477250125e-4
YARS1,-0.029434145994258285,0.5132114681870001
S100PBP,0.034734901792474265,0.5188801123973706
FNDC5,-0.10622328423120553,0.04263675408589704
HPCA,0.04273363699938789,0.5516788294964279
TMEM54,-0.09208997832449445,0.04187538654818122
RNF19B,-0.06573310023213656,0.05132511217789174
AK2,0.006060553326720533,0.8957392838945419
AZIN2,-0.05145923177821791,0.21893688797160113
TRIM62,-0.07868350923718363,0.32105225234672374
ZNF362,0.11505602676586855,0.007903920613246922
PHC2,0.046190012151459424,0.2896082956524845
RN7SKP16,0.10939652336033913,0.34689949051612845
ZSCAN20,-0.06179627219037396,0.14889076477382648
CSMD2,0.1773527896299053,0.009030371105925203
SMIM12,0.012682633571146386,0.6512053774646656
GJB5,-0.17415361987443048,0.13350103091739055
GJA4,0.26760742461212084,0.05994643281467498
DLGAP3,0.14317297469929727,0.04449949524975819
ZMYM6,0.009700816379018084,0.7449106508830944
ZMYM1,0.03644320009795761,0.4087267211413952
SFPQ,-0.017587608676035878,0.640210993820962
ZMYM4,-0.054712803115040495,0.006709107473309159
RPL5P4,0.07702360536795916,0.24017284438627284
KIAA0319L,0.035716546612606405,0.12116363239998412
NCDN,0.11348454356474028,0.032211346744866476
TFAP2E,0.3011652338500976,2.1118620405836082e-4
PSMB2,7.449617404990678e-4,0.9816605794957416
C1orf216,-0.09632930304500949,0.14286675500413565
CLSPN,0.07813013387541067,0.308156905026276
AGO4,0.06330326530655489,0.0701171647502656
AGO1,0.05980467222532048,0.036503237225706274
AGO3,0.005211997205666782,0.9064989445313436
TEKT2,0.01738390503665943,0.8444053400554272
ADPRS,-0.09398154141337557,0.02264823906039817
COL8A2,-0.40229877837400563,0.0011382034000710132
TRAPPC3,-0.04820422488254416,0.21567153820640875
MAP7D1,-0.008422502652266605,0.8096931698293509
THRAP3,0.004491771354845335,0.8134265243003671
SH3D21,0.17365576318947187,0.005643472588356352
EVA1B,0.017219425755902334,0.8598525486966168
STK40,-0.015653109354615134,0.7858779344652909
LSM10,-0.03258860495215499,0.48399794627598436
OSCP1,0.0040001716184203985,0.9240609870568895
SNORA63C,-0.03391156058073931,0.7781123606173599
MRPS15,-0.08593985707266795,0.009543319481534045
CSF3R,-0.13538237036532086,0.23905291189317132
GRIK3,-0.060352929414032724,0.2780587165969272
LITATS1,-0.10829597232337594,0.27617517313767237
ZC3H12A,-0.047497702448135455,0.7795623382737398
MEAF6,-0.061272674073599744,0.1566408704326931
SNIP1,-0.0109684141254898,0.7037173523327321
DNALI1,0.14726722180517682,0.01482482298683073
GNL2,-0.05855174934388475,0.05473241200192823
AIRIM,-0.017522241347418564,0.6810104439378079
CDCA8,-0.05544321620527462,0.5015819109770281
EPHA10,0.10037230580453133,0.039396080745161745
MANEAL,0.005038468627166748,0.9075283572595855
YRDC,-0.05124549147880062,0.3352011365743235
C1orf122,-0.11497316664762787,0.004276566631618615
MTF1,0.04519731104171652,0.3119902631552275
INPP5B,0.0678646894296549,0.12879933103192734
SF3A3,-0.03639049296936401,0.22881543174517802
FHL3,0.011261700676503481,0.8585554992318213
UTP11,-0.04203204252934018,0.14589793954037447
POU3F1,0.09728130115624913,0.25135857131927214
HSPA5P1,0.14398754964398847,0.14433010185764866
RRAGC,-0.01445248499865643,0.6699356892226551
RRAGC-DT,0.015498901861209046,0.8227385286356926
MYCBP,-0.015539848609508767,0.8163999773384476
RHBDL2,-0.5006232318151648,0.002187289718906963
AKIRIN1,-0.0532452853935074,0.0524129125769618
NDUFS5,-0.0808234525683814,0.06833583463701273
MACF1,0.036106163729161755,0.3803846675854504
BMP8A,0.059933435049712915,0.3411229828041299
OXCT2P1,0.06466743719560651,0.5830735721165037
PABPC4,-0.03961350398477836,0.10464154151158533
HEYL,0.3350523307402867,0.004171262065894751
NT5C1A,-0.05024506620348242,0.34186915606164525
HPCAL4,0.050785423124887395,0.3774034722193217
PPIE,-0.07097959617547428,0.06327464847052905
BMP8B,0.00911896559376615,0.9291589833809258
OXCT2,0.2504065520810097,0.012565528291009403
TRIT1,0.0903365083361099,0.010273079579169958
MYCL,0.07792310501998043,0.38825169731297626
MFSD2A,-0.11174302527226003,0.11897281130004049
CAP1,-0.09909136133980524,0.014299340050723674
PPT1,-0.10473095420498231,0.024798549784175755
RLF,0.03673311782679445,0.12739728563531744
ZMPSTE24,-0.10026593383172573,0.0034692862110489208
COL9A2,-0.28598032834641257,0.018287886291066556
SMAP2,-0.014954218154547992,0.7247435544210834
ZFP69B,0.09886738741037499,0.03619756666691848
ZFP69,-0.05870983029983469,0.28458051364834797
EXO5,-0.02989117726121625,0.5687117219831856
ZNF684,0.026594856471472767,0.46042711182619045
RIMS3,0.07584190468144388,0.13357132611302155
NFYC,0.016446963991282194,0.5067207871929461
KCNQ4,0.20785694364120727,0.004470845248985746
CITED4,0.07653933670585285,0.2352114727436764
CTPS1,0.007991247360225771,0.8063933785995665
SLFNL1-AS1,0.18909315484898515,0.09541067734257314
SLFNL1,0.2679134339319696,0.0330590652679681
SCMH1,0.08937539571040717,0.0012237951352687662
SCMH1-DT,0.18650773645285207,0.16417147899176512
FOXO6,0.15917152181961805,0.15733911483498633
HIVEP3,0.2585322722354058,0.003271442057837738
FOXJ3,0.05115748283920268,0.015316986342476734
RIMKLA,-0.04260349912475262,0.4543828578264094
ZMYND12,-0.029631362725076715,0.6492272762985039
PPCS,-0.09965800897359987,0.03723450336544128
CCDC30,0.12026937113151948,0.001172339623461273
PPIH,-0.017589518544540474,0.6557767623339679
YBX1,-0.02940825600213676,0.5844696039686987
P3H1,0.0704293135542414,0.15111107625154013
C1orf50,0.0012667354397657585,0.9761219575191888
SVBP,-0.13003276895692567,0.003673638105220702
ERMAP,4.7111768624543207e-4,0.990455703512207
ZNF691,-0.14178068011701236,0.006442130718649363
SLC2A1,0.16566145572912597,0.015320428681004312
SLC2A1-DT,0.26850579047830575,6.801691620806526e-4
EBNA1BP2,-0.05025269521780586,0.26964822110627873
CFAP57,0.012106123737504651,0.867135943602008
TMEM125,-0.5357443827947702,0.0011087604763726658
TIE1,-0.0580650229470997,0.5022710469475125
MPL,-0.031162986636742152,0.8295958516252606
CDC20,-0.4062008501624852,0.008829655935827215
ELOVL1,-0.4391121215592641,0.0025305510013344554
MED8,-0.050260288853907265,0.11182640207295551
SZT2,0.07767200206508061,0.21261102828827128
HYI,-0.12166158765963955,0.024495895211208464
PTPRF,0.05880509376868952,0.13265336542137846
KDM4A,-0.0098952561209574,0.6835415508255209
ST3GAL3,0.212940952789172,0.013614325505829982
IPO13,-0.11933462814840076,0.041553606598573906
DPH2,-0.05173259843567342,0.14748393067322502
ATP6V0B,-0.14420111266922478,0.044120292693651815
B4GALT2,-0.07640558952500433,0.2541163741702643
CCDC24,-0.017328736006057246,0.6915710998051942
SLC6A9,-0.2196345108339797,0.03520076638851477
LOC107984948,0.003627531283061549,0.9658008900743045
DMAP1,0.020561468364628188,0.418469445690709
ERI3,-0.02828990251176809,0.36310689436693866
ERI3-IT1,0.1260695429199634,0.17719250022742516
RNF220,-0.10357933301405639,0.016118493034096883
TMEM53,-0.03999875731065204,0.40516666545497704
ARMH1,0.13232317475342117,0.053884715033321574
KIF2C,-0.14340779643754753,0.17262725185127523
RPS8,-0.06630175355820733,0.11954376285800321
BEST4,-0.0513577516600937,0.5750206381061865
PLK3,-0.09835435674512194,0.2420472399693081
BTBD19,0.09423555656681144,0.2680427558102961
PTCH2,0.13485333987198717,0.13194488611733957
EIF2B3,-0.042605538564358156,0.2084410326723482
HECTD3,-9.647823661843065e-4,0.9782200778551595
UROD,-0.09279373732303477,0.029961399990542235
ZSWIM5,0.005505949057607653,0.8478052607325156
LINC01144,-0.09741646038259325,0.326333468988389
HPDL,-0.014045449337687704,0.8995792816007854
MUTYH,-0.0180971266974197,0.7587529784854379
TOE1,-0.15008849080494183,5.413686019932191e-4
TESK2,-0.1606451397788009,0.10484155969742379
CCDC163,0.267379299188146,0.013353424276817981
MMACHC,-0.14130758323844703,8.284551311107023e-4
PRDX1,-0.11774397475656637,0.0024544860893150264
AKR1A1,-0.1175522529386104,0.008787437362543329
NASP,-0.052031689151099375,0.45996963798692814
CCDC17,-0.07008452062476997,0.5044762467463261
GPBP1L1,-0.06750017831705361,0.00440157248848549
RPL7AP16,0.15930774831718064,0.08414563559313126
TMEM69,-0.04148064508761427,0.17417983615664462
IPP,-6.605314044577377e-4,0.9853871648760719
MAST2,0.047205314276347596,0.11396814044225854
PIK3R3,-0.004557698498274137,0.9180157709097148
TSPAN1,-0.10219085300079007,0.35538232907402
POMGNT1,-0.07911683582805469,0.015041437811774364
LURAP1,0.05942163831131029,0.2282923189473008
RAD54L,0.22269832489319058,0.05613573417097699
LRRC41,0.031292504847350903,0.12203403025534969
UQCRH,-0.1651277088408429,0.015439333070476645
NSUN4,0.02106125917947524,0.37246039105751994
FAAH,-0.08547027432750107,0.09401877906191386
TMEM275,-0.029893647915488347,0.7888548524741148
KNCN,-0.04343495599346428,0.6502102313631977
MKNK1,0.15334325275322452,2.8668016211381476e-4
MOB3C,0.08235444338944757,0.24413512659528594
ATPAF1,-0.03841878867223936,0.28509497937616324
EFCAB14,-0.038378498523427604,0.45308251318658
CYP4X1,0.07016754133306212,0.16271128809517388
CYP4Z1,0.062323482914574437,0.39215546883817165
TAL1,-0.3617626504776533,0.0019201581661491794
STIL,0.06815858519827257,0.06838840276205498
CMPK1,-0.11325410494200609,0.004290410037306063
SPATA6,-0.051935192915944305,0.4720688687316086
PPP1R8P1,0.07308895833526523,0.5314286898077103
AGBL4,0.11389710214721727,0.005300349814979466
BEND5,-0.04788954849745949,0.3200561632060618
AGBL4-IT1,0.06993055122402958,0.4728236517636748
